N-gramm,Count
dogberry sevensix,4
all ready,4
set thee,4
prospero onenine,4
waking .,4
not desire,4
and wrong,4
tender of,4
will write,4
approv 'd,4
tales of,4
to render,4
"boot ,",4
open your,4
sebastian viola,4
might the,4
! think,4
had that,4
enter launcelot,4
hate me,4
his pride,4
dir launcelot,4
king four,4
health and,4
had we,4
father shall,4
his court,4
late ;,4
late ?,4
service is,4
escalus seventy-eight,4
! princess,4
young lords,4
an art,4
she lov,4
as shall,4
", bloody",4
this tale,4
sure .,4
judge 's,4
and nerissa,4
comfort :,4
work with,4
", visit",4
excuse me,4
case ?,4
bow 'd,4
more shall,4
to day,4
will run,4
not hate,4
shall this,4
purse ?,4
will fly,4
belch fivezero,4
bids thee,4
. pease-blossom,4
angelo lucio,4
isabella twenty-eight,4
iachimo twenty-one,4
escalus twenty-five,4
own heart,4
luce threesix,4
", bind",4
both did,4
polixenes perdita,4
books .,4
sleep :,4
caliban .,4
knife .,4
— a,4
one whom,4
her sweet,4
heavens themselves,4
isabel !,4
her lord,4
would tell,4
the answer,4
biondello eighteight,4
young for,4
a fairer,4
dir dumaine,4
enter caliban,4
to mock,4
act .,4
lucio angelo,4
", singing",4
wit ?,4
place !,4
men be,4
", few",4
use a,4
them go,4
fit .,4
re-enter biondello,4
for wages,3
provost sixty-five,3
"re ,",3
their father,3
's strength,3
both at,3
the blessed,3
"mutton ,",3
beau orlando,3
me cry,3
"killed ,",3
stay and,3
cerimon fifty-three,3
mystery .,3
justice :,3
call for,3
neither in,3
pricket .,3
yet another,3
not wake,3
", embrace",3
promise thee,3
moon !,3
your kindness,3
try with,3
"forms ,",3
"simple ,",3
a corse,3
abhorson sixty-five,3
princess ;,3
of taste,3
for ladies,3
youth will,3
first time,3
beau onetwo,3
my trade,3
proteus three,3
pia mater,3
holofernes jaquenetta,3
suit to,3
enter speed,3
your bounty,3
holofernes fourtwo,3
duke that,3
be entreated,3
", bawd",3
nathaniel fourtwo,3
to feel,3
"flint ,",3
with thought,3
there should,3
is pretty,3
: can,3
my occupation,3
shall want,3
wrack .,3
what think'st,3
to qualify,3
their sons,3
five weeks,3
rosalind onethree,3
the traveller,3
jaquenetta holofernes,3
taken the,3
holofernes fourone,3
celia onetwo,3
goodman dull,3
good on,3
follows not,3
petruchio eightfive,3
and excellent,3
success in,3
f celia,3
the wrestler,3
may my,3
"schoolmaster ,",3
curer of,3
a bitter,3
has my,3
thou look,3
old mantuan,3
a curer,3
weeping .,3
o'clock .,3
a hogshead,3
in others,3
this attempt,3
a title,3
unfit to,3
world no,3
shoe is,3
two sailors,3
without book,3
company is,3
not better,3
dumaine boyet,3
else have,3
forswear it,3
pass along,3
once before,3
"sometimes ,",3
poor and,3
herself ;,3
blessing on,3
", tarry",3
even at,3
berowne twofour,3
i loved,3
this knavery,3
knavery .,3
celia twenty-one,3
dir offering,3
offering to,3
princess twenty-five,3
weeping :,3
of wits,3
thou more,3
shallow fourfour,3
strike him,3
commend you,3
thee into,3
: put,3
cheer ?,3
you many,3
be none,3
or anything,3
"sum ,",3
your folly,3
pack of,3
valentine twenty-nine,3
my misery,3
money by,3
our father,3
my kate,3
deliver us,3
he shows,3
much wrong,3
celia twotwo,3
e'er was,3
thy service,3
steal the,3
losing thy,3
it back,3
hour before,3
proclaim it,3
where that,3
therefore look,3
madness :,3
my gates,3
without you,3
panthino twenty-eight,3
", tailor",3
trust not,3
whither wilt,3
still have,3
juno 's,3
"went ,",3
we went,3
her heavenly,3
nor have,3
these ;,3
", —do",3
"instant ,",3
—do you,3
affected to,3
how hast,3
commune with,3
tailor sevensix,3
dir silvia,3
his form,3
petruchio sevensix,3
's welcome,3
was too,3
heart you,3
must carry,3
horse to,3
silvia twotwo,3
by great,3
speed twotwo,3
is slow,3
slow .,3
puppet of,3
petruchio tailor,3
", sigh",3
"eyelids ,",3
fire :,3
a french,3
proteus twosix,3
were lock,3
company at,3
buy ;,3
her company,3
sweet anne,3
point you,3
buy them,3
in julia,3
give ;,3
a baby,3
an ',3
katharina seventy-five,3
disclos 'd,3
their power,3
rosaline twosix,3
art an,3
notice to,3
rosaline maria,3
news of,3
speed twenty-five,3
", child",3
you perceive,3
home to-morrow,3
and seem,3
anger of,3
air !,3
spur me,3
ask the,3
% thersites,3
"beside ,",3
"convey ,",3
"sends ,",3
upon whose,3
: yourself,3
biondello ?,3
a pedant,3
forth such,3
walk by,3
heav 'd,3
did come,3
"hurt ,",3
to prefer,3
hector and,3
exeunt lucentio,3
we attend,3
dir pedant,3
"brass ,",3
utter 'd,3
you much,3
", swears",3
that kind,3
duke eighty-one,3
enter his,3
royal grace,3
gor 'd,3
", fairly",3
pedant sevenone,3
should in,3
'd one,3
his innocent,3
the extremest,3
a distance,3
tread .,3
great argument,3
of falsehood,3
can that,3
devil :,3
' thus,3
wherefore do,3
such grace,3
"tempted ,",3
greet him,3
stays to,3
woe :,3
she takes,3
a careless,3
forsworn me,3
rapier .,3
his glory,3
proteus threeseven,3
being there,3
' then,3
. assist,3
mak'st a,3
"deer ,",3
a pavilion,3
a wrong,3
regard upon,3
to wrong,3
while we,3
"suitors ,",3
purpose of,3
will shall,3
"perfection ,",3
plot .,3
storm .,3
ladies mask,3
mask .,3
you back,3
be welcome,3
me thither,3
the envious,3
: pride,3
thence .,3
more free,3
fair madam,3
ignorant what,3
willingly i,3
thankful to,3
where now,3
times to,3
ajax and,3
host forty-five,3
might in,3
get me,3
other lords,3
teach a,3
. vouchsafe,3
", amiens",3
vouchsafe to,3
duke senior,3
and gracious,3
the trumpets,3
pericles lychorida,3
pericles forty-seven,3
a style,3
with hector,3
hector :,3
lord longaville,3
the beauteous,3
"brooks ,",3
longaville .,3
", finds",3
", convey",3
the arts,3
— is,3
will still,3
princess onenine,3
"toad ,",3
some merry,3
evans forty-five,3
his welcome,3
rest ?,3
isabella eightzero,3
lychorida forty-seven,3
"conceit ,",3
assurance of,3
'this is,3
this piece,3
hast made,3
limit of,3
's talk,3
made his,3
were known,3
a buck,3
"effect ,",3
break up,3
block .,3
discover the,3
will read,3
neck of,3
son lucentio,3
the view,3
orlando onesix,3
coz ?,3
head in,3
"penalty ,",3
eye upon,3
giving him,3
love but,3
thy letter,3
julia !,3
man a,3
beggar :,3
"execute ,",3
to execute,3
conclusion is,3
whose side,3
mind :,3
in both,3
stands the,3
honey and,3
sweet honey,3
for thyself,3
"writ ,",3
rosaline .,3
", presently",3
costard threefive,3
the character,3
dearer than,3
that more,3
"crimes ,",3
is daughter,3
other is,3
princess threefive,3
pedant stage,3
early ?,3
your duty,3
enter costard,3
commonwealth .,3
boyet costard,3
heads .,3
add to,3
", standing",3
the thickest,3
is truth,3
your waist,3
thee where,3
is common,3
"countenance ,",3
priam hector,3
princess threesix,3
host fourtwo,3
exeunt rosalind,3
enemies .,3
your enemies,3
troilus twenty-eight,3
his youngest,3
"reply ,",3
"armado ,",3
dir costard,3
fit it,3
warrant your,3
maria thirty-nine,3
! mark,3
or he,3
"afternoon ,",3
hate .,3
may hear,3
a swain,3
swain !,3
valentine 's,3
's desires,3
heaven i,3
have very,3
bear her,3
lucetta stage,3
rosalind onefour,3
's so,3
one fifty-two,3
most sweetly,3
lucentio eightthree,3
! ah,3
! heavens,3
enter holofernes,3
fill up,3
who now,3
! lucetta,3
before :,3
thy speed,3
not hit,3
his liberty,3
his ears,3
julia onetwo,3
provost sixty-nine,3
me vill,3
celia orlando,3
celia fifteen,3
have ears,3
sport to,3
by himself,3
gave thee,3
"honourable ,",3
which doth,3
shouldst thou,3
from which,3
else :,3
put up,3
the suitor,3
i teach,3
. finely,3
finely put,3
% bear,3
wrangle with,3
a thunderbolt,3
old saying,3
dat ?,3
leg .,3
your charity,3
strange to,3
is then,3
the bow,3
the price,3
cousin :,3
uncle ?,3
more matter,3
duke barnardine,3
"love-song ,",3
", comfort",3
petruchio seventy-seven,3
speed onenine,3
costard threeone,3
of anger,3
", hate",3
remuneration !,3
one milan,3
a remuneration,3
them away,3
. hie,3
buy and,3
and sell,3
dir panthino,3
buy for,3
with old,3
strong a,3
"sudden ,",3
a sudden,3
shall entreat,3
beneath the,3
talk in,3
"hatches ,",3
to shallow,3
my brains,3
", moth",3
"rivers ,",3
a costard,3
broken in,3
a shin,3
l'envoy ;,3
presently :,3
no l'envoy,3
"bones ,",3
took his,3
i when,3
so was,3
's enough,3
provost seventy-four,3
yet your,3
it suffice,3
i offend,3
at odds,3
", —then",3
"odds ,",3
the moral,3
the l'envoy,3
and paper,3
% until,3
% without,3
moth thirty,3
myself i,3
if with,3
an your,3
it done,3
name her,3
", fit",3
praise me,3
"ginger ,",3
the smoke,3
own house,3
the hill,3
dir patroclus,3
and knowledge,3
panthino fifteen,3
", to-day",3
desire more,3
stand and,3
a stand,3
? first,3
lady will,3
and again,3
do commend,3
cerimon servant,3
for woe,3
the brow,3
her virtues,3
be great,3
for foul,3
foul words,3
words is,3
due .,3
master will,3
his gentle,3
into some,3
can recover,3
the execution,3
were her,3
"marks ,",3
stuck in,3
will catch,3
shunn 'd,3
gardon !,3
make for,3
our very,3
evans fourthree,3
old nestor,3
thrown upon,3
barnardine seventwo,3
master barnardine,3
no mortal,3
's use,3
use !,3
and wild,3
his wish,3
"cerimon ,",3
", dread",3
with reasons,3
; throw,3
and young,3
dir cerimon,3
great general,3
wear his,3
celia seventeen,3
wanton with,3
a velvet,3
and rosalind,3
they lie,3
dark .,3
"la ,",3
", taking",3
reputation .,3
the combat,3
caliban fifty-one,3
'll kiss,3
shirt .,3
falstaff threeone,3
much money,3
will buy,3
ask your,3
poor monster,3
have thought,3
search the,3
thanks you,3
boult pandar,3
challenge thee,3
berowne armado,3
a flea,3
challenge him,3
! stir,3
his country,3
the challenge,3
again to-morrow,3
challenge .,3
up some,3
art made,3
is told,3
caliban fivezero,3
merriment .,3
"visage ,",3
maria ninethree,3
", girl",3
i defy,3
girl :,3
", swear",3
pandar sixty-four,3
wife was,3
is flat,3
blush to,3
he won,3
'd o,3
won me,3
what reason,3
snatch 'd,3
dir pandar,3
saw it,3
small .,3
"bring ,",3
off :,3
agamemnon thirty-eight,3
this hector,3
hector in,3
achilles :,3
my labours,3
? give,3
we desire,3
holofernes ninety,3
so strange,3
in countenance,3
seen .,3
those are,3
an elder,3
hear her,3
her speak,3
away myself,3
"saint ,",3
this complaint,3
cell .,3
costard ninety-two,3
the almighty,3
and boult,3
thing she,3
brothel .,3
the honest,3
what meanest,3
; fellow,3
up at,3
do adore,3
forward with,3
and rotten,3
"sycorax ,",3
be pitied,3
widow ninety-four,3
me to-morrow,3
", rein",3
thou forgot,3
' earth,3
freedom !,3
armado dumaine,3
"island ,",3
and entreat,3
"duck ,",3
", condemn",3
— falstaff,3
challenge me,3
with yourself,3
caliban forty-seven,3
the fowl,3
stephano forty-seven,3
", hard",3
tame and,3
bethink you,3
's many,3
and does,3
my bottle,3
law hath,3
such cause,3
", grant",3
unless she,3
in bed,3
have never,3
'd much,3
with master,3
stephano stage,3
trinculo fivezero,3
! nestor,3
to creep,3
contain 'd,3
is long,3
threw it,3
our profession,3
serve thee,3
come when,3
angelo twenty-eight,3
answer in,3
dumaine katharine,3
honour as,3
beds of,3
"mate ,",3
—i pray,3
"get ,",3
rack 'd,3
a sailor,3
bawd sixty-five,3
the vein,3
sent it,3
exit ariel,3
", pleasant",3
nestor diomedes,3
ariel oneeight,3
but newly,3
heard thee,3
from what,3
stephano forty-nine,3
and bears,3
proud man,3
in service,3
% gracious,3
most ignorant,3
so easily,3
the angels,3
"florentine ,",3
", —not",3
true subject,3
lucio thirty,3
short to,3
them down,3
vanquish 'd,3
prove this,3
prospero oneeight,3
my fears,3
itself and,3
trinculo forty-eight,3
the commodity,3
"drowned ,",3
stephano forty-eight,3
shut out,3
your letters,3
"degrees ,",3
pandar sixty-five,3
is wonderful,3
as love,3
to end,3
itself a,3
in itself,3
even that,3
the error,3
monster :,3
form 'd,3
is excellent,3
i by,3
boyet eightnine,3
holofernes boyet,3
teach us,3
undo us,3
parolles ninesix,3
seek not,3
master hath,3
the plague,3
. answer,3
a sentence,3
sick ;,3
trin .,3
rosaline eighty-two,3
charity in,3
and honest,3
your fingers,3
caliban sixone,3
little time,3
him too,3
his books,3
i prize,3
he loved,3
to redeem,3
patroclus :,3
"terror ,",3
whisper in,3
the sign,3
the boatswain,3
which once,3
our intents,3
— since,3
may he,3
% trinculo,3
me mine,3
and lord,3
ariel caliban,3
thee joy,3
", servant",3
ring ?,3
", moreover",3
swore that,3
away a,3
re-enter attendant,3
thy greatness,3
caliban sixzero,3
"gentleness ,",3
never will,3
conceit ;,3
thy sharp,3
and things,3
which would,3
hast spoken,3
and talk,3
and hurt,3
our shame,3
tyrant ;,3
hate a,3
guest ;,3
we mean,3
where did,3
spoke ;,3
is going,3
so bloody,3
i conceive,3
miranda oneone,3
that blows,3
's page,3
could you,3
fools ;,3
this jest,3
'twere the,3
—that you,3
with scorn,3
", —who",3
here stand,3
prospero onetwo,3
admit no,3
"satan ,",3
caliban sixtwo,3
nor any,3
bear up,3
brother die,3
fetch your,3
", trinculo",3
lay down,3
fault to,3
this proves,3
a tabor,3
nature that,3
"motions ,",3
to add,3
", quit",3
or none,3
ill to,3
: stay,3
prospero fifteen,3
your deeds,3
dir pirate,3
berowne eighteight,3
the sin,3
juliet threethree,3
"north ,",3
commander ;,3
him upon,3
worthy .,3
patiently .,3
'll teach,3
your conscience,3
and try,3
fault in,3
an odd,3
this coast,3
but lest,3
the conqueror,3
rest o,3
and stand,3
dismay 'd,3
diana lafeu,3
quickly threetwo,3
holofernes dumaine,3
judas i,3
never could,3
state in,3
", ergo",3
ferdinand fifty-four,3
a babe,3
when men,3
miranda fifty-four,3
provost threethree,3
good pompey,3
friar ?,3
good neighbour,3
retires .,3
% pompey,3
is right,3
ariel fifteen,3
pompey am,3
i pompey,3
berowne eighty-seven,3
so now,3
thy case,3
them prepare,3
i lik,3
the degree,3
tie the,3
one poor,3
thy false,3
did her,3
seeming !,3
"restraint ,",3
should they,3
were set,3
stephano fifty-eight,3
can assure,3
not beg,3
am sworn,3
teach her,3
fray .,3
beest a,3
will shame,3
princess eightsix,3
"wherein ,",3
ariel onefour,3
miranda fifty-six,3
their first,3
hath it,3
most royal,3
ow 'd,3
and worn,3
is exceeding,3
"making ,",3
breath as,3
"gravity ,",3
my commission,3
i thus,3
thy royal,3
berowne eightsix,3
prospero onefour,3
which it,3
zeal of,3
the zeal,3
wrapp 'd,3
some service,3
sack .,3
naples .,3
", lucio",3
constable ?,3
your nose,3
gonzalo threefour,3
hot deeds,3
wonder !,3
and dionyza,3
cleon and,3
hot thoughts,3
: —but,3
will stop,3
honourable man,3
nose ;,3
against any,3
gonzalo threefive,3
% 'and,3
dir do,3
the seat,3
the welsh,3
ever :,3
end o,3
", deliver",3
she make,3
? elbow,3
have held,3
shallow twenty-seven,3
and wrinkled,3
clothes ;,3
desire thee,3
elbow .,3
holy father,3
and smell,3
and friar,3
alonso threefour,3
very ill,3
ne'er look,3
so strongly,3
strongly as,3
how know,3
to and,3
her youth,3
thou speakest,3
great with,3
"riches ,",3
with mocks,3
thing you,3
wot of,3
sebastian threesix,3
gonzalo !,3
senses as,3
liberty :,3
knave with,3
still 't,3
of fourscore,3
herself is,3
died at,3
at hallowmas,3
can the,3
was't not,3
other business,3
claudio provost,3
niece is,3
you beg,3
committed .,3
is't ?,3
you wot,3
cure of,3
claudio nine,3
we drink,3
% foh,3
hot blood,3
a nobleman,3
still my,3
seen such,3
helen fourfour,3
hide our,3
or of,3
escalus onenine,3
came not,3
be king,3
hath appointed,3
"prunes ,",3
them very,3
its own,3
man whom,3
froth onenine,3
be remembered,3
the stones,3
ends of,3
of burning,3
thomas duke,3
page quickly,3
a justice,3
none can,3
embrac 'd,3
dionyza sevenone,3
a saint,3
day and,3
and night,3
must wear,3
wear your,3
to jest,3
adrian sebastian,3
the days,3
days and,3
though 't,3
your story,3
gentle and,3
' let,3
troilus forty-five,3
prospero twenty-seven,3
quickly mrs.,3
my success,3
and held,3
affair .,3
already ;,3
seek his,3
him good,3
ariel !,3
whither go,3
might i,3
prospero scene,3
a bold,3
"adrian ,",3
and kneel,3
whether there,3
theme of,3
as freely,3
to mrs.,3
one who,3
whose blood,3
they themselves,3
with full,3
like us,3
"presume ,",3
are yet,3
angelo onesix,3
your goodness,3
i presume,3
sebastian threetwo,3
"tunis ,",3
what good,3
he make,3
fall :,3
and liberty,3
alonso antonio,3
's hall,3
host !,3
to stick,3
and pompey,3
", provide",3
use their,3
clown and,3
angelo elbow,3
parolles eightsix,3
poor duke,3
travell 'd,3
paper to,3
them do,3
commend the,3
as fresh,3
paris stage,3
! lucio,3
by foul,3
"sisterhood ,",3
give this,3
isabella onetwo,3
angelo is,3
never think,3
fresh as,3
we bid,3
of tunis,3
his use,3
and people,3
behold his,3
adrian gonzalo,3
time seems,3
whither i,3
dir follow,3
miranda twofour,3
trade ;,3
and ant,3
"commission ,",3
", strikes",3
few of,3
any wit,3
the terms,3
choose me,3
six or,3
or seven,3
to unfold,3
", 'that",3
duke zero,3
escalus justice,3
justice twenty-five,3
. justice,3
justice escalus,3
of claudio,3
not knowing,3
looks so,3
nurse of,3
the pot,3
king ninety,3
most hideous,3
duke two,3
our absence,3
and heart,3
% friend,3
mercy in,3
pandarus and,3
. priam,3
in plain,3
nature never,3
counsel ;,3
thyself upon,3
trade .,3
too bold,3
a herald,3
worth to,3
did lend,3
elbow twofour,3
% seven,3
marina sixty-seven,3
to supply,3
general to,3
provost twenty-five,3
own love,3
"nail ,",3
thou most,3
isabella provost,3
that spirit,3
", throw",3
yond same,3
fault 's,3
", yond",3
her fortunes,3
law !,3
impossible :,3
to enforce,3
hang upon,3
"cramps ,",3
need a,3
converse with,3
tame a,3
her wear,3
reckon 'd,3
rate .,3
pardon him,3
berowne ninety-eight,3
blow of,3
bertram nineone,3
thou ask,3
"guard ,",3
dir bawd,3
"necessity ,",3
claudio shall,3
diomedes fourzero,3
to-morrow ?,3
and daws,3
— ulysses,3
doom .,3
finger .,3
shall well,3
house 's,3
provost twosix,3
virtuous maid,3
the bigger,3
hair that,3
took her,3
leave at,3
sebastian fourone,3
give out,3
lack no,3
' it,3
we lost,3
a respected,3
signior claudio,3
was worth,3
overdone five,3
has made,3
king countess,3
'tis past,3
fast asleep,3
sound as,3
— helen,3
him before,3
varlet !,3
and page,3
thou wicked,3
shoot .,3
beg my,3
after thee,3
a secure,3
king eighteight,3
lucio six,3
and leaves,3
after all,3
sebastian threeseven,3
sound that,3
did bring,3
city ?,3
the suburbs,3
"proclamation ,",3
woman with,3
paris helen,3
the climate,3
dir trumpets,3
any harm,3
trumpets sound,3
learn the,3
proclamation .,3
harm in,3
the speech,3
dropp 'd,3
praise god,3
thing about,3
"confession ,",3
speech :,3
himself the,3
thy speech,3
liege .,3
"pirate ,",3
is drown,3
to-morrow with,3
naples ?,3
lucio and,3
may soon,3
fame .,3
fellow that,3
forth and,3
escalus three,3
loud applause,3
qualify the,3
need you,3
"knaves ,",3
and hanging,3
boult sixty-seven,3
are old,3
value .,3
sea with,3
dir burden,3
gentleman eightnine,3
matter from,3
and stands,3
me upon,3
worship for,3
whose dear,3
as be,3
"piece ,",3
list .,3
thyself art,3
boult sixeight,3
command the,3
pardon :,3
escalus froth,3
froth twotwo,3
froth escalus,3
pounds a,3
prays for,3
to persuade,3
% nine,3
that put,3
", pay",3
"mi ,",3
usurp the,3
! some,3
"lawful ,",3
sure ;,3
lies the,3
dumaine fifty-seven,3
? unless,3
to forget,3
report a,3
devil will,3
certain that,3
a motion,3
a cod-piece,3
'd for't,3
bright .,3
thy uncle,3
her time,3
dumaine fifty-six,3
taught my,3
for women,3
to fast,3
sebastian and,3
looks on,3
duke fifty-three,3
'd is,3
's gentle,3
no sense,3
than are,3
not drowned,3
few words,3
